Load
BusNum,BusName,ID,MW,SMW,Mvar,SMvar,AreaName
181153,SAINT JOHNS 2 1,D,6.60,6.60,0.90,0.900,MI
181156,SAINT JOHNS 3 3,D,13.70,13.70,4.50,4.500,MI
181157,SAINT LOUIS 60 1,D,7.30,7.30,2.00,2.000,MI
181158,SAINT LOUIS 61 1,D,4.30,4.30,1.40,1.400,MI
181159,SAINT LOUIS 62 1,D,4.50,4.50,1.20,1.200,MI
181160,SHEPHERD 5 1,D,8.30,8.30,3.00,3.000,MI
181161,SHERIDAN 6 1,D,8.80,8.80,2.80,2.800,MI
181162,STANTON 5 1,D,4.80,4.80,0.50,0.500,MI
181163,STANTON 6 1,D,7.00,7.00,2.70,2.700,MI
181164,WEIDMAN 1,D,4.10,4.10,0.70,0.700,MI
181165,WILLIAMSTON 1 1,D,6.50,6.50,3.40,3.400,MI
181166,WILLIAMSTON 2 1,D,9.20,9.20,0.20,0.200,MI
181167,LANSING 6 1,D,11.70,11.70,6.20,6.200,MI
181168,LANSING 7 1,D,7.20,7.20,1.50,1.500,MI
181170,LANSING 8 2,D,12.30,12.30,2.00,2.000,MI
181173,LANSING 9 3,D,25.20,25.20,5.40,5.400,MI
181174,LANSING 10 1,D,10.00,10.00,4.10,4.100,MI
181176,LANSING 11 2,D,12.60,12.60,1.50,1.500,MI
181177,LANSING 12 1,D,10.30,10.30,1.40,1.400,MI
181178,LANSING 13 1,D,16.30,16.30,0.30,0.300,MI
181179,LANSING 14 1,D,11.70,11.70,3.50,3.500,MI
181180,LANSING 15 1,D,22.60,22.60,0.80,0.800,MI
181183,LANSING 16 3,D,30.70,30.70,6.10,6.100,MI
181184,LANSING 17 1,D,4.00,4.00,0.80,0.800,MI
181185,LANSING 18 1,D,17.00,17.00,3.20,3.200,MI
181186,LANSING 19 1,D,8.20,8.20,0.80,0.800,MI
181187,LANSING 20 1,D,15.50,15.50,6.60,6.600,MI
181188,KALAMAZOO 11 1,D,10.10,10.10,2.80,2.800,MI
181189,KALAMAZOO 12 1,D,12.40,12.40,4.40,4.400,MI
181190,KALAMAZOO 13 1,D,6.80,6.80,2.70,2.700,MI
181191,KALAMAZOO 14 1,D,12.10,12.10,4.30,4.300,MI
181192,KALAMAZOO 15 1,D,7.50,7.50,0.80,0.800,MI
181194,KALAMAZOO 16 2,D,10.10,10.10,3.00,3.000,MI
181195,KALAMAZOO 17 1,D,5.10,5.10,1.70,1.700,MI
181196,KALAMAZOO 18 1,D,9.40,9.40,1.30,1.300,MI
181197,KALAMAZOO 19 1,D,13.50,13.50,0.60,0.600,MI
181200,KALAMAZOO 20 3,D,38.80,38.80,4.20,4.200,MI
181201,ALLEGAN 1 1,D,9.70,9.70,4.10,4.100,MI
181203,ALLEGAN 2 2,D,4.30,4.30,1.40,1.400,MI
181204,ALLEGAN 3 1,D,13.40,13.40,4.80,4.800,MI
181205,ATHENS 3 1,D,5.90,5.90,2.20,2.200,MI
181207,BANGOR 2,D,9.60,9.60,2.90,2.900,MI
181208,BATTLE CREEK 9 1,D,7.40,7.40,1.10,1.100,MI
181209,BATTLE CREEK 10 1,D,11.10,11.10,0.50,0.500,MI
181210,BATTLE CREEK 11 1,D,9.20,9.20,4.50,4.500,MI
181211,BATTLE CREEK 12 1,D,7.50,7.50,3.00,3.000,MI
181212,BATTLE CREEK 13 1,D,7.70,7.70,1.60,1.600,MI
181213,BATTLE CREEK 14 1,D,6.20,6.20,3.60,3.600,MI
181214,BATTLE CREEK 15 1,D,13.70,13.70,1.70,1.700,MI
181216,BELLEVUE 1 2,D,7.60,7.60,1.70,1.700,MI
181217,BELLEVUE 2 1,D,7.10,7.10,3.10,3.100,MI
181218,BRONSON 1 1,D,2.20,2.20,0.80,0.800,MI
181219,BRONSON 2 1,D,2.70,2.70,0.80,0.800,MI
181220,BRONSON 3 1,D,2.40,2.40,0.60,0.600,MI
181221,CASSOPOLIS 1 1,D,3.10,3.10,1.10,1.100,MI
181222,CASSOPOLIS 2 1,D,9.30,9.30,1.20,1.200,MI
181223,COLDWATER 4 1,D,8.40,8.40,1.50,1.500,MI
181224,COLDWATER 5 1,D,9.80,9.80,1.50,1.500,MI
181227,COLDWATER 6 3,D,15.60,15.60,2.80,2.800,MI
181228,COLON 1,D,4.70,4.70,1.10,1.100,MI
181229,DECATUR 24 1,D,4.50,4.50,2.10,2.100,MI
181230,DELTON 1 1,D,2.90,2.90,0.30,0.300,MI
181231,DELTON 2 1,D,8.30,8.30,1.50,1.500,MI
181232,DELTON 3 1,D,2.80,2.80,2.00,2.000,MI
181233,GRAND JUNCTION 1,D,3.20,3.20,0.80,0.800,MI
181234,HARTFORD 5 1,D,5.40,5.40,2.00,2.000,MI
181235,HARTFORD 6 1,D,7.00,7.00,1.30,1.300,MI
181236,HARTFORD 7 1,D,8.80,8.80,1.30,1.300,MI
181237,HASTINGS 4 1,D,6.40,6.40,0.90,0.900,MI
181238,HASTINGS 5 1,D,5.60,5.60,0.80,0.800,MI
181239,HASTINGS 6 1,D,7.80,7.80,1.30,1.300,MI
181241,HASTINGS 7 2,D,5.90,5.90,3.60,3.600,MI
181242,LAWTON 1 1,D,7.20,7.20,1.70,1.700,MI
181243,MARSHALL 22 1,D,10.30,10.30,2.30,2.300,MI
181244,MARSHALL 23 1,D,6.50,6.50,0.90,0.900,MI
181245,PAW PAW 1 1,D,7.70,7.70,0.10,0.100,MI
181247,PAW PAW 2 2,D,9.60,9.60,3.60,3.600,MI
181248,PLAINWELL 1 1,D,4.80,4.80,0.90,0.900,MI
181249,PLAINWELL 2 1,D,13.90,13.90,3.00,3.000,MI
181250,QUINCY 9 1,D,6.70,6.70,1.70,1.700,MI
181251,QUINCY 10 1,D,3.80,3.80,1.20,1.200,MI
181252,SCHOOLCRAFT 1 1,D,7.00,7.00,3.30,3.300,MI
181253,SCHOOLCRAFT 2 1,D,4.30,4.30,0.90,0.900,MI
181254,SOUTH HAVEN 2 1,D,8.20,8.20,1.40,1.400,MI
181257,SOUTH HAVEN 3 3,D,13.20,13.20,6.90,6.900,MI
181258,STURGIS 4 1,D,7.10,7.10,0.30,0.300,MI
181261,STURGIS 5 3,D,8.80,8.80,2.00,2.000,MI
181262,STURGIS 6 1,D,11.30,11.30,1.40,1.400,MI
181265,THREE RIVERS 1 3,D,12.90,12.90,8.40,8.400,MI
181266,THREE RIVERS 2 1,D,5.30,5.30,0.20,0.200,MI
181267,THREE RIVERS 3 1,D,13.80,13.80,4.40,4.400,MI
181268,UNION CITY 4 1,D,7.10,7.10,3.20,3.200,MI
181269,BERRIEN SPRINGS 1 1,D,4.90,4.90,1.20,1.200,MI
181270,BERRIEN SPRINGS 2 1,D,5.00,5.00,0.70,0.700,MI
181271,EAU CLAIRE 11 1,D,4.50,4.50,1.90,1.900,MI
181272,STEVENSVILLE 1 1,D,4.10,4.10,1.30,1.300,MI
181273,STEVENSVILLE 2 1,D,4.40,4.40,0.80,0.800,MI
181274,STEVENSVILLE 3 1,D,4.60,4.60,0.70,0.700,MI
181277,THREE OAKS 3,D,10.70,10.70,2.60,2.600,MI
181280,JACKSON 27 3,D,25.10,25.10,2.60,2.600,MI
181281,JACKSON 28 1,D,10.60,10.60,2.40,2.400,MI
181284,JACKSON 29 3,D,12.10,12.10,1.60,1.600,MI
181285,JACKSON 30 1,D,14.40,14.40,5.00,5.000,MI
181286,JACKSON 31 1,D,7.70,7.70,3.80,3.800,MI
181287,JACKSON 32 1,D,7.10,7.10,0.80,0.800,MI
181288,JACKSON 33 1,D,12.20,12.20,5.70,5.700,MI
181289,JACKSON 34 1,D,12.20,12.20,2.00,2.000,MI
181290,JACKSON 35 1,D,11.80,11.80,1.70,1.700,MI
181292,JACKSON 36 2,D,12.90,12.90,2.10,2.100,MI
181293,JACKSON 37 1,D,12.00,12.00,4.10,4.100,MI
181296,ADRIAN 2 3,D,15.10,15.10,3.10,3.100,MI
181298,ADRIAN 3 2,D,14.20,14.20,8.70,8.700,MI
181299,ADRIAN 4 1,D,13.00,13.00,5.00,5.000,MI
181300,ADRIAN 5 1,D,11.70,11.70,4.40,4.400,MI
181301,ALBION 5 1,D,6.40,6.40,2.20,2.200,MI
181302,ALBION 6 1,D,5.30,5.30,0.10,0.100,MI
181305,ALBION 7 3,D,8.30,8.30,2.50,2.500,MI
181306,BLISSFIELD 1,D,7.40,7.40,0.40,0.400,MI
181307,BROOKLYN 5 1,D,4.50,4.50,0.30,0.300,MI
181308,BROOKLYN 6 1,D,4.70,4.70,1.10,1.100,MI
181309,BROOKLYN 7 1,D,4.60,4.60,0.80,0.800,MI
181310,CAMDEN 8 1,D,3.00,3.00,0.40,0.400,MI
181311,GRASS LAKE 1,D,9.60,9.60,1.40,1.400,MI
181312,HILLSDALE 2 1,D,6.60,6.60,0.90,0.900,MI
181313,HILLSDALE 3 1,D,5.40,5.40,1.40,1.400,MI
181314,HILLSDALE 4 1,D,6.90,6.90,1.40,1.400,MI
181315,HOMER 2 1,D,6.50,6.50,1.40,1.400,MI
181316,HUDSON 12 1,D,3.00,3.00,0.50,0.500,MI
181317,HUDSON 13 1,D,6.20,6.20,1.70,1.700,MI
181318,HUDSON 14 1,D,3.10,3.10,0.70,0.700,MI
181319,JONESVILLE 4 1,D,3.30,3.30,1.00,1.000,MI
181320,JONESVILLE 5 1,D,5.00,5.00,1.30,1.300,MI
181321,JONESVILLE 6 1,D,2.70,2.70,1.10,1.100,MI
181322,LESLIE 4 1,D,6.30,6.30,1.10,1.100,MI
181324,MANITOU BEACH 2,D,10.20,10.20,0.70,0.700,MI
181325,MORENCI 1,D,3.10,3.10,0.80,0.800,MI
181326,MUNITH 1,D,3.40,3.40,0.40,0.400,MI
181327,ONSTED 1,D,3.00,3.00,0.70,0.700,MI
181328,OTTAWA LAKE 1,D,2.20,2.20,0.30,0.300,MI
181329,PARMA 1 1,D,2.00,2.00,0.10,0.100,MI
181330,PARMA 2 1,D,10.20,10.20,3.50,3.500,MI
181331,PETERSBURG 6 1,D,5.40,5.40,0.80,0.800,MI
181332,PITTSFORD 1,D,3.70,3.70,1.70,1.700,MI
181333,STOCKBRIDGE 1 1,D,3.10,3.10,0.50,0.500,MI
181334,STOCKBRIDGE 2 1,D,3.80,3.80,1.10,1.100,MI
181335,STOCKBRIDGE 3 1,D,2.10,2.10,0.70,0.700,MI
181337,TECUMSEH 1 2,D,9.40,9.40,0.70,0.700,MI
181340,TECUMSEH 2 3,D,11.80,11.80,4.10,4.100,MI
181341,ADA 2 1,D,11.80,11.80,2.80,2.800,MI
181342,ALTO 1 1,D,4.10,4.10,1.70,1.700,MI
181343,ALTO 2 1,D,2.90,2.90,0.20,0.200,MI
181344,BALDWIN 3 0 1,D,4.30,4.30,0.70,0.700,MI
181346,BALDWIN 4 2,D,6.10,6.10,0.80,0.800,MI
181348,BIG RAPIDS 1 2,D,8.30,8.30,0.30,0.300,MI
181349,BIG RAPIDS 2 1,D,6.20,6.20,2.30,2.300,MI
181350,BIG RAPIDS 3 1,D,6.60,6.60,1.10,1.100,MI
181351,BIG RAPIDS 4 1,D,5.40,5.40,2.80,2.800,MI
181352,BLANCHARD 1 1,D,3.50,3.50,0.90,0.900,MI
181353,BYRON CENTER 1,D,8.90,8.90,1.70,1.700,MI
181354,CALEDONIA 5 1,D,6.50,6.50,2.20,2.200,MI
181355,CALEDONIA 6 1,D,11.60,11.60,2.60,2.600,MI
181356,DORR 1 1,D,5.40,5.40,0.30,0.300,MI
181357,DORR 2 1,D,4.00,4.00,1.20,1.200,MI
181358,GRANT 1 1,D,3.10,3.10,1.20,1.200,MI
181359,GRANT 2 1,D,3.00,3.00,0.20,0.200,MI
181360,GRANT 3 1,D,3.30,3.30,1.30,1.300,MI
181361,HOPKINS 4 1,D,2.10,2.10,0.20,0.200,MI
181362,HOWARD CITY 1 1,D,6.70,6.70,1.60,1.600,MI
181363,HOWARD CITY 2 1,D,6.80,6.80,2.30,2.300,MI
181364,KENT CITY 1,D,6.10,6.10,0.90,0.900,MI
181365,LOWELL 8 1,D,5.20,5.20,2.10,2.100,MI
181366,LOWELL 9 1,D,5.40,5.40,0.60,0.600,MI
181367,LOWELL 10 1,D,4.50,4.50,1.90,1.900,MI
181369,LOWELL 11 2,D,9.80,9.80,0.30,0.300,MI
181370,MIDDLEVILLE 1 1,D,4.50,4.50,1.60,1.600,MI
181371,MIDDLEVILLE 2 1,D,7.50,7.50,0.60,0.600,MI
181372,MIDDLEVILLE 3 1,D,4.70,4.70,0.80,0.800,MI
181373,MORLEY 1,D,3.00,3.00,2.30,2.300,MI
181374,NEWAYGO 1 1,D,9.30,9.30,2.50,2.500,MI
181375,REMUS 1,D,3.00,3.00,1.20,1.200,MI
181376,ROCKFORD 34 1,D,9.60,9.60,1.70,1.700,MI
181377,ROCKFORD 35 1,D,10.20,10.20,3.20,3.200,MI
181379,ROCKFORD 36 2,D,8.30,8.30,2.80,2.800,MI
181382,ROCKFORD 37 3,D,27.10,27.10,9.00,9.000,MI
181383,STANWOOD 1 1,D,2.20,2.20,0.50,0.500,MI
181384,STANWOOD 2 1,D,5.10,5.10,1.10,1.100,MI
181385,WHITE CLOUD 1 1,D,3.50,3.50,0.70,0.700,MI
181386,WHITE CLOUD 2 1,D,3.10,3.10,1.20,1.200,MI
181387,WHITE CLOUD 3 1,D,4.60,4.60,1.10,1.100,MI
181389,ALLENDALE 1 2,D,8.80,8.80,3.20,3.200,MI
181392,ALLENDALE 2 1,D,9.60,9.60,2.60,2.600,MI
181393,ALLENDALE 3 1,D,6.30,6.30,1.70,1.700,MI
181394,COOPERSVILLE 1,D,4.30,4.30,0.50,0.500,MI
181396,FENNVILLE 1 2,D,8.90,8.90,1.90,1.900,MI
181397,FENNVILLE 2 1,D,3.40,3.40,0.90,0.900,MI
181398,GRAND HAVEN 1 1,D,9.10,9.10,3.00,3.000,MI
181399,GRAND HAVEN 2 1,D,11.90,11.90,3.20,3.200,MI
181400,GRAND HAVEN 3 1,D,7.40,7.40,0.70,0.700,MI
181401,GRAND HAVEN 4 1,D,9.50,9.50,1.30,1.300,MI
181402,HART 1 1,D,4.30,4.30,1.50,1.500,MI
181403,HART 2 1,D,5.40,5.40,1.50,1.500,MI
181404,HART 3 1,D,3.90,3.90,1.00,1.000,MI
181405,HESPERIA 1,D,7.00,7.00,0.30,0.300,MI
181406,HOLLAND 16 1,D,12.40,12.40,2.00,2.000,MI
181408,HOLLAND 17 2,D,19.20,19.20,0.40,0.400,MI
181409,HOLLAND 18 1,D,12.90,12.90,5.80,5.800,MI
181410,HOLLAND 19 1,D,11.70,11.70,2.50,2.500,MI
181411,HOLTON 1 1,D,4.50,4.50,0.60,0.600,MI
181412,HUDSONVILLE 1 1,D,10.90,10.90,1.70,1.700,MI
181414,HUDSONVILLE 2 2,D,16.80,16.80,5.50,5.500,MI
181417,HUDSONVILLE 3 1,D,9.00,9.00,6.30,6.300,MI
181420,HUDSONVILLE 4 3,D,14.00,14.00,7.50,7.500,MI
181421,JENISON 1 1,D,7.20,7.20,4.40,4.400,MI
181422,JENISON 2 1,D,14.00,14.00,3.50,3.500,MI
181423,JENISON 3 1,D,7.10,7.10,1.50,1.500,MI
181424,MONTAGUE 1 1,D,2.80,2.80,1.00,1.000,MI
181425,MONTAGUE 2 1,D,2.40,2.40,0.40,0.400,MI
181426,MONTAGUE 3 1,D,5.30,5.30,2.70,2.700,MI
181427,MUSKEGON 11 1,D,10.50,10.50,1.90,1.900,MI
181428,MUSKEGON 12 1,D,19.40,19.40,5.70,5.700,MI
181429,MUSKEGON 13 1,D,10.50,10.50,2.40,2.400,MI
181432,MUSKEGON 14 3,D,19.10,19.10,3.30,3.300,MI
181433,MUSKEGON 15 1,D,14.70,14.70,0.50,0.500,MI
181434,MUSKEGON 16 1,D,9.80,9.80,5.20,5.200,MI
181435,PENTWATER 1 1,D,1.90,1.90,0.60,0.600,MI
181436,RAVENNA 4 1,D,2.80,2.80,0.40,0.400,MI
181437,RAVENNA 5 1,D,5.10,5.10,0.10,0.100,MI
181438,SHELBY 1 1,D,3.90,3.90,0.80,0.800,MI
181440,SHELBY 2 2,D,5.90,5.90,1.30,1.300,MI
181441,SPRING LAKE 1 1,D,5.20,5.20,0.30,0.300,MI
181442,SPRING LAKE 2 1,D,4.40,4.40,1.10,1.100,MI
181443,SPRING LAKE 3 1,D,5.50,5.50,0.70,0.700,MI
181444,TWIN LAKE 1 1,D,4.00,4.00,1.50,1.500,MI
181445,TWIN LAKE 2 1,D,4.70,4.70,1.80,1.800,MI
181446,TWIN LAKE 3 1,D,3.70,3.70,0.60,0.600,MI
181447,ZEELAND 1 1,D,7.70,7.70,2.80,2.800,MI
181448,ZEELAND 2 1,D,8.40,8.40,2.60,2.600,MI
181449,ZEELAND 3 1,D,8.70,8.70,2.00,2.000,MI
181450,GRAND RAPIDS 12 1,D,17.50,17.50,5.80,5.800,MI
181451,GRAND RAPIDS 13 1,D,10.20,10.20,2.70,2.700,MI
181453,GRAND RAPIDS 14 2,D,22.50,22.50,15.30,15.300,MI
181457,GRAND RAPIDS 15 2,D,11.40,11.40,1.60,1.600,MI
181458,GRAND RAPIDS 16 1,D,13.30,13.30,3.50,3.500,MI
181459,GRAND RAPIDS 17 1,D,10.60,10.60,3.90,3.900,MI
181460,GRAND RAPIDS 18 1,D,11.50,11.50,4.30,4.300,MI
181461,GRAND RAPIDS 19 1,D,8.70,8.70,2.50,2.500,MI
181463,GRAND RAPIDS 20 2,D,32.90,32.90,9.50,9.500,MI
181468,GRAND RAPIDS 21 3,D,10.20,10.20,2.90,2.900,MI
181471,GRAND RAPIDS 22 1,D,15.80,15.80,0.60,0.600,MI
181472,GRAND RAPIDS 23 1,D,9.50,9.50,3.60,3.600,MI
181474,GRAND RAPIDS 24 2,D,18.30,18.30,3.90,3.900,MI
181475,GRAND RAPIDS 25 1,D,17.90,17.90,5.30,5.300,MI
181476,GRAND RAPIDS 26 1,D,9.80,9.80,3.50,3.500,MI
181477,GRAND RAPIDS 27 1,D,10.50,10.50,2.80,2.800,MI
181478,GRAND RAPIDS 28 1,D,10.30,10.30,1.80,1.800,MI
181479,WYOMING 3 1,D,7.70,7.70,1.30,1.300,MI
181480,WYOMING 4 1,D,17.60,17.60,4.60,4.600,MI
181481,WYOMING 5 1,D,13.20,13.20,1.00,1.000,MI
181482,WYOMING 6 1,D,16.90,16.90,5.00,5.000,MI
181484,GRAND RAPIDS 29 2,D,8.60,8.60,3.00,3.000,MI
181485,GRAND RAPIDS 30 1,D,8.20,8.20,3.60,3.600,MI
181486,GRAND RAPIDS 31 1,D,5.20,5.20,3.50,3.500,MI
181487,GRAND RAPIDS 32 1,D,9.20,9.20,3.10,3.100,MI
181488,GRAND RAPIDS 33 1,D,13.10,13.10,1.90,1.900,MI
181490,GRAND RAPIDS 34 2,D,15.90,15.90,2.20,2.200,MI
181493,GRAND RAPIDS 35 3,D,19.10,19.10,7.20,7.200,MI
181494,GRAND RAPIDS 36 1,D,23.20,23.20,2.70,2.700,MI
181495,GRAND RAPIDS 37 1,D,9.00,9.00,1.10,1.100,MI
181496,GRAND RAPIDS 38 1,D,14.20,14.20,2.30,2.300,MI
181497,CADILLAC 1 1,D,6.80,6.80,2.00,2.000,MI
181499,CADILLAC 2 2,D,7.70,7.70,0.80,0.800,MI
181500,CADILLAC 3 1,D,7.20,7.20,2.80,2.800,MI
181501,CADILLAC 4 1,D,8.20,8.20,1.20,1.200,MI
181502,BEAR LAKE 1,D,5.70,5.70,2.10,2.100,MI
181503,BELLAIRE 1,D,4.20,4.20,1.30,1.300,MI
181505,BEULAH 5 2,D,7.00,7.00,1.10,1.100,MI
181508,CEDAR 2 1,D,4.30,4.30,1.40,1.400,MI
181509,CENTRAL LAKE 1,D,3.60,3.60,0.50,0.500,MI
181510,FIFE LAKE 1,D,4.30,4.30,0.50,0.500,MI
181511,FRANKFORT 9 1,D,3.50,3.50,0.00,0.000,MI
181512,HERSEY 1 1,D,1.90,1.90,0.50,0.500,MI
181513,INTERLOCHEN 1 1,D,3.10,3.10,0.60,0.600,MI
181514,INTERLOCHEN 2 1,D,7.80,7.80,1.60,1.600,MI
181515,IRONS 1,D,2.10,2.10,0.60,0.600,MI
181516,KALKASKA 1 1,D,5.30,5.30,1.50,1.500,MI
181517,KALKASKA 2 1,D,6.10,6.10,2.60,2.600,MI
181519,LAKE CITY 4 2,D,5.80,5.80,1.20,1.200,MI
181520,LAKE CITY 5 1,D,4.60,4.60,0.70,0.700,MI
181523,MANCELONA 1 2,D,5.50,5.50,3.20,3.200,MI
181524,MANCELONA 2 1,D,2.50,2.50,0.40,0.400,MI
181525,MANISTEE 1 1,D,5.30,5.30,1.40,1.400,MI
181526,MANISTEE 2 1,D,5.70,5.70,2.20,2.200,MI
181527,MANISTEE 3 1,D,7.30,7.30,4.20,4.200,MI
181528,MANTON 1 1,D,2.50,2.50,0.80,0.800,MI
181529,MANTON 2 1,D,2.60,2.60,4.60,4.600,MI
181530,MANTON 3 1,D,2.60,2.60,0.60,0.600,MI
181531,MAPLE CITY 1,D,4.50,4.50,0.80,0.800,MI
181532,MARION 21 1,D,8.20,8.20,2.20,2.200,MI
181533,MESICK 1,D,6.90,6.90,5.30,5.300,MI
181534,NORTHPORT 1,D,2.90,2.90,0.70,0.700,MI
181535,REED CITY 1 1,D,7.60,7.60,1.70,1.700,MI
181536,REED CITY 2 1,D,5.70,5.70,1.00,1.000,MI
181537,SUTTONS BAY 1 1,D,1.80,1.80,0.40,0.400,MI
181539,SUTTONS BAY 2 2,D,4.90,4.90,1.50,1.500,MI
181540,THOMPSONVILLE 3 1,D,3.90,3.90,1.10,1.100,MI
181541,TRAVERSE CITY 1 1,D,9.00,9.00,1.90,1.900,MI
181544,TRAVERSE CITY 2 3,D,10.20,10.20,0.10,0.100,MI
181545,TRAVERSE CITY 3 1,D,11.30,11.30,5.60,5.600,MI
181546,TRAVERSE CITY 4 1,D,12.30,12.30,0.90,0.900,MI
181547,TRAVERSE CITY 5 1,D,9.70,9.70,2.50,2.500,MI
181548,TRAVERSE CITY 6 1,D,9.90,9.90,1.80,1.800,MI
181551,TRAVERSE CITY 7 3,D,17.10,17.10,8.30,8.300,MI
181553,WILLIAMSBURG 3 2,D,7.60,7.60,2.30,2.300,MI
181554,WILLIAMSBURG 4 1,D,3.10,3.10,0.30,0.300,MI
181555,WILLIAMSBURG 5 1,D,6.60,6.60,1.60,1.600,MI
181556,ALANSON 1,D,5.80,5.80,1.50,1.500,MI
181557,ATLANTA 2 1,D,4.70,4.70,0.40,0.400,MI
181558,BOYNE CITY 1 1,D,3.40,3.40,1.00,1.000,MI
181559,BOYNE CITY 2 1,D,3.50,3.50,0.60,0.600,MI
181560,BOYNE CITY 3 1,D,2.90,2.90,0.60,0.600,MI
181561,BOYNE FALLS 1,D,2.30,2.30,1.20,1.200,MI
181562,BRIMLEY 1,D,3.80,3.80,1.20,1.200,MI
181564,CHARLEVOIX 1 2,D,6.30,6.30,1.10,1.100,MI
181565,CHARLEVOIX 2 1,D,5.00,5.00,1.00,1.000,MI
181566,CHEBOYGAN 1 1,D,5.50,5.50,1.40,1.400,MI
181567,CHEBOYGAN 2 1,D,6.50,6.50,0.20,0.200,MI
181570,CHEBOYGAN 3 3,D,6.10,6.10,0.90,0.900,MI
181571,DE TOUR VILLAGE 1,D,0.70,0.70,0.10,0.100,MI
181574,EAST JORDAN 3,D,10.20,10.20,3.10,3.100,MI
181575,ELMIRA 1,D,2.20,2.20,0.80,0.800,MI
181576,GAYLORD 2 1,D,4.90,4.90,1.00,1.000,MI
181577,GAYLORD 3 1,D,9.70,9.70,2.90,2.900,MI
181578,GRAYLING 1 1,D,3.50,3.50,0.40,0.400,MI
181579,GRAYLING 2 1,D,5.80,5.80,1.50,1.500,MI
181580,GRAYLING 3 1,D,4.30,4.30,0.50,0.500,MI
181582,HARBOR SPRINGS 1 2,D,8.10,8.10,0.50,0.500,MI
181583,HARBOR SPRINGS 2 1,D,3.60,3.60,0.20,0.200,MI
181584,HESSEL 1,D,1.10,1.10,0.60,0.600,MI
181585,HUBBARD LAKE 1,D,2.30,2.30,0.10,0.100,MI
181586,INDIAN RIVER 1,D,4.50,4.50,1.00,1.000,MI
181587,JOHANNESBURG 1,D,1.30,1.30,0.30,0.300,MI
181588,LACHINE 1,D,2.10,2.10,0.40,0.400,MI
181589,LEVERING 1 1,D,2.70,2.70,0.60,0.600,MI
181590,LEVERING 2 1,D,2.40,2.40,0.50,0.500,MI
181591,LEWISTON 2 1,D,4.20,4.20,2.00,2.000,MI
181592,LEWISTON 3 1,D,3.60,3.60,1.10,1.100,MI
181593,MILLERSBURG 1,D,2.10,2.10,0.30,0.300,MI
181594,OSSINEKE 1,D,5.20,5.20,2.10,2.100,MI
181595,PETOSKEY 1 1,D,3.90,3.90,0.50,0.500,MI
181596,PETOSKEY 2 1,D,4.80,4.80,1.00,1.000,MI
181599,PETOSKEY 3 3,D,10.00,10.00,2.00,2.000,MI
181600,PICKFORD 1,D,3.20,3.20,1.00,1.000,MI
181601,PRESQUE ISLE 2 1,D,2.30,2.30,0.30,0.300,MI
181603,ROGERS CITY 1 2,D,5.20,5.20,1.50,1.500,MI
181604,ROGERS CITY 2 1,D,1.50,1.50,0.40,0.400,MI
181605,RUDYARD 1,D,2.60,2.60,0.90,0.900,MI
181607,SAINT IGNACE 1 2,D,4.30,4.30,0.20,0.200,MI
181608,SAINT IGNACE 2 1,D,2.90,2.90,1.70,1.700,MI
181610,SAULT SAINTE MARIE 1 1,D,6.30,6.30,1.70,1.700,MI
181611,SAULT SAINTE MARIE 2 1,D,5.30,5.30,0.70,0.700,MI
181612,SAULT SAINTE MARIE 3 1,D,10.60,10.60,5.00,5.000,MI
181613,KINCHELOE 1 1,D,5.70,5.70,0.90,0.900,MI
181614,KINCHELOE 2 1,D,3.50,3.50,0.60,0.600,MI
181615,WOLVERINE 1,D,2.20,2.20,0.30,0.300,MI
181616,IRON MOUNTAIN 1 1,D,9.70,9.70,3.00,3.000,MI
181617,IRON MOUNTAIN 2 1,D,4.80,4.80,1.70,1.700,MI
181618,KINGSFORD 1 1,D,4.80,4.80,0.50,0.500,MI
181619,KINGSFORD 2 1,D,3.50,3.50,1.90,1.900,MI
181620,CORNELL 4 1,D,0.80,0.80,0.20,0.200,MI
181621,ENGADINE 1,D,2.10,2.10,0.50,0.500,MI
181622,ESCANABA 1 1,D,4.40,4.40,0.50,0.500,MI
181624,ESCANABA 2 2,D,9.90,9.90,2.80,2.800,MI
181625,ESCANABA 3 1,D,6.50,6.50,3.10,3.100,MI
181626,GARDEN 1 1,D,0.80,0.80,0.40,0.400,MI
181627,GERMFASK 1,D,2.10,2.10,0.60,0.600,MI
181629,MANISTIQUE 1 2,D,5.10,5.10,0.80,0.800,MI
181630,MANISTIQUE 2 1,D,3.00,3.00,1.40,1.400,MI
181631,MARQUETTE 1 1,D,10.20,10.20,2.50,2.500,MI
181632,MARQUETTE 2 1,D,9.40,9.40,4.00,4.000,MI
181633,MARQUETTE 3 1,D,9.60,9.60,3.80,3.800,MI
181636,MENOMINEE 1 3,D,7.20,7.20,1.50,1.500,MI
181639,MENOMINEE 2 1,D,6.80,6.80,3.20,3.200,MI
181642,MUNISING 1 3,D,6.90,6.90,1.00,1.000,MI
181645,NEWBERRY 3 1,D,2.70,2.70,0.60,0.600,MI
181646,NEWBERRY 4 1,D,3.90,3.90,1.20,1.200,MI
181647,NORWAY 2 1,D,4.60,4.60,1.00,1.000,MI
181648,NORWAY 3 1,D,2.90,2.90,0.80,0.800,MI
181649,POWERS 1,D,2.60,2.60,2.60,2.600,MI
181650,REPUBLIC 5 1,D,2.10,2.10,0.40,0.400,MI
181651,ROCK 1,D,2.30,2.30,0.10,0.100,MI
